"site","radius","Road_Hard Surface","Road_Vegetated Verge","Seismic line","Cut Blocks","Road_Trail (Vegetated)","Well Site","Reservoirs","Transmission Line","Pipeline","Rural (Residential_Industrial)","Other Disturbed Vegetation","Cultivation (Crop_Pasture/Bare Ground)","Borrow-Pits_Dugouts/Sumps","Canals","Industrial Site Rural","Road – Hard Surface","Road – Vegetated Verge","Rail – Hard Surface","Rail – Vegetated Verge","Mine Site","Rail_Hard Surface","Rail_Vegetated Verge","Urban","High Density Livestock Operation","Municipal (Water and Sewage)","dense_conifer","moderate_conifer","open_conifer","mixed","herb","snow_or_ice","shrub","barren","water","broadleaf","cloud_or_no_data","treed_wetland","agriculture","open_wetland","shadow_or_no_data","unknown","mean_ndvi_2008","mean_ndvi_2012","mean_tri"
"Cell R121",5500,0.2,0.42,0.73,1.15,0.06,0.02,0,0,0.28,0.06,0.02,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,5.180311076,35.27319653,3.383028194,28.94548423,10.50759559,0.019887791,7.737631493,0,0,8.952840797,0,0,0,0,0,0,8134.538031,8041.48434,1.910990709
"Cell R121",5750,0.19,0.4,0.73,1.05,0.05,0.02,0,0,0.27,0.06,0.02,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14444265,35.47320263,3.389285875,28.69906371,10.16116631,0.042457364,7.621892143,0,0,9.468465698,0,0,0,0,0,0,8145.043657,8046.244479,1.917179021
"Cell R121",6000,0.18,0.38,0.72,0.97,0.06,0.02,0,0,0.26,0.05,0.02,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,5.122723178,35.59580844,3.406838147,28.51636498,9.873270431,0.068943758,7.374536375,0,0,10.04149229,0,0,0,0,0,0,8152.950165,8048.252938,1.926513418
"Cell R121",6250,0.17,0.36,0.72,0.89,0.06,0.02,0,0,0.25,0.05,0.02,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,5.038167355,35.40778079,3.509100087,28.39648259,9.902968455,0.064537966,7.25756432,0,0,10.42337731,0,0,0,0,0,0,8158.543875,8048.694613,1.94671244
"Cell R121",6500,0.16,0.35,0.72,0.82,0.05,0.01,0,0,0.24,0.04,0.02,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,4.950353129,34.98475413,3.61122843,28.0728906,10.07556812,0.059668977,7.467383628,0,0,10.77813284,0,0,0,0,0,0,8159.511414,8042.943532,1.966403477
"Cell R121",6750,0.16,0.34,0.72,0.76,0.05,0.01,0,0,0.23,0.04,0.02,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,4.917155991,34.66380219,3.668167822,27.45615052,10.32744573,0.055330904,7.795049035,0,0.017890025,11.0989886,0,0,0,0,0,0,8157.758274,8036.737821,1.992059127
"Cell R121",7000,0.16,0.34,0.71,0.71,0.04,0.01,0,0,0.22,0.04,0.01,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,4.914534288,34.32915307,3.674372542,26.88468466,10.79479483,0.051449271,7.915200206,0,0.044406247,11.39138632,0,0,0,0,0,0,8157.287047,8029.270466,2.012284306
"Cell R121",7250,0.15,0.32,0.7,0.66,0.04,0.01,0,0,0.22,0.04,0.01,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,4.900966004,34.05175759,3.717259697,26.38071214,10.98388275,0.047962222,8.066090704,0,0.069218207,11.7821321,0,0,0,0,0,0,8154.042299,8021.567646,2.026375109
"Cell R121",750,2.2,4.27,0.48,0,0.67,0,0,0,1.73,1.68,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509295818,31.59281841,8.112670995,27.21100166,17.5941871,0,12.50652515,0,0,2.473332894,0,0,0,0,0,0,7625.735294,7626,0.748873018
"Cell R121",7500,0.15,0.31,0.69,0.62,0.04,0.02,0,0,0.21,0.03,0.01,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,4.938695923,33.8686105,3.831941035,25.83937491,10.98865687,0.044818032,8.305447064,0,0.069510732,12.11292739,0,0,0,0,0,0,8151.674096,8016.335843,2.037394723
"Cell R121",7750,0.14,0.3,0.69,0.58,0.04,0.02,0,0,0.2,0.03,0.01,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,4.934235407,33.61286051,4.007207416,25.51994725,10.97431193,0.069067149,8.262763775,0,0.126648754,12.4929407,0,0,0,0,0,0,8146.583733,8009.448743,2.045572187
"Cell R121",8000,0.14,0.3,0.69,0.56,0.03,0.02,0,0,0.2,0.03,0.01,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,5.005333339,33.33711759,4.122920533,25.18396093,10.86490457,0.172256753,8.311429649,0,0.194662755,12.80739722,0,0,0,0,0,0,8138.216781,7998.604023,2.053622059
"Cell R121",8250,0.14,0.29,0.69,0.61,0.03,0.03,0,0,0.19,0.03,0.01,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,5.083099469,33.01026772,4.163705086,24.80002826,10.93473562,0.208119382,8.249688492,0,0.283364907,13.26697393,0,0,0,0,0,0,8126.342629,7986.88247,2.051906453
"Cell R121",8500,0.13,0.28,0,0.7,0.03,0,0,0,0.19,0.03,0.01,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,5.200083302,32.57803693,4.230098101,24.70189462,10.88792968,0.199048314,7.993702162,0,0.450709128,13.75848167,0,0,0,0,0,0,8112.644231,7976.207083,2.051657806
"Cell R123",1000,0,0,1.02,30.84,0.29,0,0,0,0,0,0,0,0,0,0,0.43,0.77,0,0,0,0,0,0,0,0,43.51083274,35.06933802,4.736568576,0,9.902880276,0,1.003898181,5.202166958,0.574197174,0,0,0,0,0,0,0,7631.293103,7535.844828,1.162966016
"Cell R123",1250,0.39,0.7,0.8,31.79,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.82149257,28.80758936,3.822953915,0,8.1056455,0,1.197837793,11.26416672,1.980223635,0,0,0,0,0,0,0,7562.271739,7522.23913,1.291284276
"Cell R123",1500,0.35,0.62,0.74,32.65,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.47452158,25.81606171,3.151932339,0.007978345,6.202805053,0,1.390792194,16.39474257,1.561072642,0,0,0,0,0,0,0,7512.419847,7514.923664,1.380130536
"Cell R123",1750,0.31,0.55,0.76,31.43,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.69683941,23.90142869,2.52273947,0.018708826,4.929775641,0,1.542104454,17.88926899,1.49906727,0,0,0,0,0,0,0,7487.663043,7505.728261,1.431757821
"Cell R123",2000,0.28,0.5,0.84,27.56,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.97651859,22.43910601,2.08055168,0.014323945,4.120578001,0,1.409628023,16.18634825,1.772879042,0,0,0,0,0,0,0,7462.45339,7493.707627,1.490920885
"Cell R123",2250,0.27,0.48,0.81,26.76,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.56405543,21.23625481,1.782406558,0.011317685,3.378080631,0,1.252477081,18.10276631,1.672582736,0,0,0,0,0,0,0,7466.68543,7481.781457,1.56214892
"Cell R123",250,0,0,3.21,2.44,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.96101884,29.92784008,9.291137426,0,26.81943265,0,0,0,0,0,0,0,0,0,0,0,7838.5,7455.75,0.633988136
"Cell R123",2500,0.25,0.46,0.82,24.55,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.80421563,20.43298915,1.512127529,0.009167325,2.815415908,0,1.08632798,17.86208401,1.477616579,0,0,0,0,0,0,0,7481.762295,7482.185792,1.617147994
"Cell R123",2750,0.24,0.42,0.77,22.4,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.81111366,20.84936731,1.320893716,0.011364452,2.398146929,0,0.98057052,16.40491776,1.22357268,0,0,0,0,0,0,0,7510.495536,7485.430804,1.675306997
"Cell R123",3000,0.22,0.39,0.72,20.66,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.69672463,20.90955493,1.143722971,0.009549297,2.058996137,0,0.827605704,15.32566076,1.028140932,0,0,0,0,0,0,0,7532.56654,7504.473384,1.733486332
"Cell R123",3250,0.2,0.37,0.68,18.68,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.61909271,20.94733414,1.097257629,0.010848905,2.377178308,0,0.896167549,14.14357952,0.908499604,0,0,0,0,0,0,0,7548.2112,7519.592,1.804283228
"Cell R123",3500,0.19,0.34,0.63,17.29,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.46915218,20.7262636,1.109273829,0.009354413,2.692079712,0,1.367162199,13.67826278,0.948414888,0,0,0,0,0,0,0,7558.041551,7525.149584,1.851236338
"Cell R123",3750,0.18,0.32,0.6,16.65,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.10189055,21.68642642,1.100188051,0.008148733,2.59607759,0,1.819722645,13.69934222,0.988166456,0,0,0,0,0,0,0,7565.426329,7521.763285,1.89547661
"Cell R123",4000,0.17,0.3,0.59,15.05,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.86762035,22.46881956,1.16146596,0.010742959,2.493492663,0,2.149220258,12.67695862,1.171647249,0,0,0,0,0,0,0,7553.789809,7507.558386,1.945567312
"Cell R123",4250,0.16,0.28,0.56,13.9,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.31146108,23.73313868,1.370628735,0.011102296,2.385124011,0,2.278190779,12.05297753,1.857345297,0,0,0,0,0,0,0,7512.319887,7476.526266,2.000895528
"Cell R123",4500,0.15,0.27,0.54,13.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.92064506,24.59125425,1.443067485,0.044117873,2.359582547,0,2.145492029,11.66061276,2.829538195,0.005658842,0,0,0,0,0,0,7453.968934,7428.052057,2.084966315
"Cell R123",4750,0.14,0.25,0.52,12.11,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.65371711,25.25194319,1.652161787,0.052058215,2.460794427,0,1.959266655,11.14888384,3.816069326,0.00507885,0,0,0,0,0,0,7371.821053,7366.144361,2.208038927
"Cell R123",500,0,0,1.68,21,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.50528325,37.24551157,7.628961591,0,16.62003539,0,0,0,0,0,0,0,0,0,0,0,7710.6875,7533.5625,0.969879964
"Cell R123",5000,0.13,0.24,0.54,11.51,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.66989268,25.44239929,1.749421222,0.056377219,2.351374689,0,1.926321467,10.74703163,5.052571732,0.004583662,0,0,0,0,0,0,7297.007432,7314.254054,2.281089808
"Cell R123",5250,0.13,0.23,0.56,11.28,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.55945782,25.54709088,1.809268042,0.063402132,2.307224006,0,1.902210366,10.64501793,6.162145735,0.004157517,0,0,0,0,0,0,7224.539975,7256.035055,2.351700757
"Cell R123",5500,0.12,0.22,0.55,10.97,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.62092032,25.75538928,1.872806254,0.060575238,2.221092779,0,1.862955205,10.48822804,7.114222076,0.003788151,0,0,0,0,0,0,7164.399776,7217.642777,2.388158902
"Cell R123",5750,0.12,0.22,0.52,11.35,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.43623929,25.71743172,2.020896976,0.064119284,2.177491697,0,2.122461232,10.40516385,8.05270595,0.003465907,0,0,0,0,0,0,7119.059035,7188.896304,2.389718597
"Cell R123",6000,0.14,0.26,0.51,12.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.92009894,25.58148904,2.235624094,0.059683104,2.185441983,0,2.30586806,10.51407021,9.194519172,0.003183099,0,0,0,0,0,0,7062.632816,7145.180066,2.386243352
"Cell R123",6250,0.18,0.33,0.49,12.57,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4995492,25.68709718,2.45438711,0.059404264,2.107025118,0,2.42804239,10.4408501,10.32068862,0.002933544,0,0,0,0,0,0,7005.372012,7098.425033,2.380407578
"Cell R123",6500,0.2,0.37,0.49,12.62,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.48849931,25.89393571,2.641444588,0.058990921,2.051976255,0,2.465517623,10.27665745,11.12024499,0.002712226,0,0,0,0,0,0,6937.814177,7045.279135,2.393209664
"Cell R123",6750,0.2,0.37,0.48,12.65,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.38314113,26.15466776,2.793019525,0.055863483,1.999634003,0,2.469646592,10.19996003,11.9415335,0.002515041,0,0,0,0,0,0,6891.525708,7009.39158,2.416138674
"Cell R123",7000,0.2,0.38,0.46,12.72,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.44188784,26.28893083,2.989221832,0.055643177,2.037694877,0,2.489922318,9.960665013,12.73367687,0.002338603,0,0,0,0,0,0,6841.583391,6970.90692,2.428007197
"Cell R123",7250,0.2,0.38,0.44,12.76,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.61705022,26.46145299,3.107303673,0.06701311,2.165296793,0,2.545244369,9.720830377,13.31180172,0.003988702,0,0,0,0,0,0,6802.681745,6937.42391,2.44309982
"Cell R123",750,0.36,0.62,1.2,24.93,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.47877005,37.99131699,5.033577945,0,12.31325779,0,0.15239748,0.030490367,0,0,0,0,0,0,0,0,7702,7534,1.041373139
"Cell R123",7500,0.2,0.38,0.42,12.78,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66653532,26.49604992,3.168798138,0.103835418,2.39460223,0,2.581045504,9.547107056,14.0369161,0.005092958,0,0,0,0,0,0,6775.516576,6916.85443,2.45200757
"Cell R123",7750,0.2,0.38,0.4,12.84,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.63074014,26.77466573,3.27206877,0.109920452,2.452468431,0,2.686596919,9.436292927,14.63007461,0.00715452,0,0,0,0,0,0,6759.020327,6908.404856,2.468204374
"Cell R123",8000,0.2,0.38,0.39,12.74,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.84211171,27.04799377,3.358522981,0.112063843,2.575318721,0.007241402,2.819692383,9.218441576,15.01133208,0.007265161,0,0,0,0,0,0,6748.782804,6899.851852,2.481903994
"Cell R123",8250,0.19,0.37,0.37,12.62,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.199356,27.37850809,3.36928495,0.116366573,2.587089871,0.007155396,2.819721933,9.054087748,15.46083641,0.007576301,0,0,0,0,0,0,6740.533367,6884.826942,2.494591429
"Cell R123",8500,0.19,0.37,0,12.44,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.73943784,27.69462826,3.435478686,0.121131002,2.619440689,0.00674068,2.838359957,8.898439532,15.63918965,0.007137191,0,0,0,0,0,0,6733.084077,6870.001174,2.509508538
"Cell R124",1000,0,0,0.61,14.85,0.23,0,0,0,0,0,0,0,0,0,0,0.91,1.94,0,0,0,0,0,0,0,0,40.82082271,45.21560145,6.670801129,0.02864789,1.059971921,0,6.189025154,0,0.014993273,0,0,0,0,0,0,0,7280.568966,7300.758621,2.71728007
"Cell R124",1250,0.73,1.55,0.56,12.51,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.71621144,43.96188323,5.687580052,0.018334649,0.814026192,0,5.41682293,0,0.385027638,0,0,0,0,0,0,0,7306.666667,7302.777778,2.704702552
"Cell R124",1500,0.62,1.31,0.56,9.12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.68147929,44.4257332,4.589317223,0.025464791,0.885238974,0,4.125296125,0,0.267380304,0,0,0,0,0,0,0,7338.278195,7312.819549,2.717774783
"Cell R124",1750,0.56,1.2,0.56,7.21,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.83248448,43.32412144,4.11517135,0.028063239,1.338860351,0,4.658757018,0,0.702471865,0,0,0,0,0,0,0,7340.926966,7324.348315,2.73110858
"Cell R124",2000,0.5,1.06,0.48,6.6,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.75433008,40.70362945,3.926780778,0.042971835,1.537521288,0,4.323047275,0,1.711653453,0,0,0,0,0,0,0,7339.059072,7326.265823,2.72667609
"Cell R124",2250,0.46,0.98,0.44,5.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.76113874,40.72513328,4.031868263,0.033953055,1.358113176,0,4.059960385,0,2.029775464,0,0,0,0,0,0,0,7347.670034,7307.737374,2.695278809
"Cell R124",250,3.39,7.25,1.07,34.75,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3053743,44.26616674,30.71895363,0,8.708958486,0,0,0,0,0,0,0,0,0,0,0,6743,7152.5,2.286926394
"Cell R124",2500,0.41,0.87,0.42,5.47,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.04857519,40.68586879,4.345919374,0.03208407,1.100078967,0,3.62848876,0,2.158930632,0,0,0,0,0,0,0,7361.93531,7305.474394,2.656845799
"Cell R124",2750,0.42,0.88,0.43,5.12,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.85264738,41.10038365,4.735327601,0.026517055,0.926737064,0,3.381775586,0,1.976561055,0,0,0,0,0,0,0,7359.337054,7297.669643,2.644279962
"Cell R124",3000,0.44,0.9,0.45,4.83,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.00366695,41.14377548,4.696382979,0.022281692,0.90498455,0,3.236122578,0,1.992741282,0,0,0,0,0,0,0,7356.679849,7290.246704,2.6555313
"Cell R124",3250,0.41,0.84,0.43,4.63,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.77900106,41.98132081,4.903495201,0.018985584,0.95904247,0,3.333715262,0,2.02439932,0,0,0,0,0,0,0,7366.001597,7276.420128,2.67638034
"Cell R124",3500,0.42,0.85,0.4,4.38,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.43712374,42.4765381,5.101049855,0.016370223,1.189652677,0,3.915360249,0,1.863866787,0,0,0,0,0,0,0,7365.499307,7272.209431,2.694420306
"Cell R124",3750,0.39,0.79,0.38,4.1,0.05,0.04,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.12949152,42.67076918,5.433226482,0.014355792,1.526666412,0,4.451606139,0,1.773850714,0,0,0,0,0,0,0,7360.868198,7246.130593,2.685894812
"Cell R124",4000,0.36,0.73,0.37,3.75,0.05,0.03,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.40431197,41.95272333,5.722528347,0.014323945,1.676230065,0,4.940773597,0,2.289074551,0,0,0,0,0,0,0,7339.922423,7222.140276,2.717520568
"Cell R124",4250,0.34,0.69,0.37,3.61,0.04,0.03,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.44826588,41.40406003,6.109783018,0.012688339,1.86363697,0,5.046448838,0,3.115084706,0,0,0,0,0,0,0,7303.974672,7175.402439,2.751078789
"Cell R124",4500,0.32,0.65,0.36,3.67,0.04,0.03,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.61101195,40.75096666,6.441809274,0.011317685,1.993097974,0,5.162441947,0.129933669,3.899392478,0,0,0,0,0,0,0,7276.437552,7143.117351,2.758442384
"Cell R124",4750,0.31,0.63,0.34,3.58,0.05,0.02,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2841361,39.90981185,6.541081485,0.010157701,2.390945625,0,5.411797065,0.210779161,4.241261776,0,0,0,0,0,0,0,7238.844361,7103.115789,2.755081138
"Cell R124",500,1.74,3.74,0.74,24.48,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.73568836,47.87679081,14.18533122,0,2.177239621,0,4.024713722,0,0,0,0,0,0,0,0,0,6991,7245.071429,2.412717503
"Cell R124",5000,0.32,0.63,0.33,3.76,0.07,0.04,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.18286135,38.64478068,6.455800812,0.009167325,2.868076543,0,5.705986387,0.408695311,4.724604636,0,0,0,0,0,0,0,7192.269831,7062.355254,2.742552883
"Cell R124",5250,0.31,0.62,0.32,4.03,0.09,0.08,0,0,0.16,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,40.76922464,37.36766647,6.342723136,0.008315034,3.265745406,0,6.012344831,0.967468944,5.266487514,0,0,0,0,0,0,0,7129.270769,7010.333538,2.748554846
"Cell R124",5500,0.31,0.61,0.32,4.38,0.1,0.08,0,0,0.16,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,40.04687787,36.41871165,6.130264013,0.007576301,3.606877345,0,6.185291398,1.410341403,6.194036841,0,0,0,0,0,0,0,7077.401231,6960.658646,2.748666002
"Cell R124",5750,0.31,0.61,0.31,5.15,0.12,0.07,0,0,0.16,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,39.3233867,35.46595056,6.132489274,0.006931815,3.961992305,0,6.266457487,1.778536535,7.064231863,0,0,0,0,0,0,0,7028.371867,6932.178005,2.741115494
"Cell R124",6000,0.3,0.6,0.32,6.26,0.13,0.06,0,0,0.16,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,38.25623838,35.05393827,6.077746446,0.006366198,4.049863682,0,6.368900562,2.520608412,7.666315482,0,0,0,0,0,0,0,6995.610066,6911.613358,2.712816256
"Cell R124",6250,0.29,0.58,0.33,7.03,0.13,0.06,0,0,0.16,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,37.39302123,34.40718978,5.998846685,0.013853214,4.27161726,0,6.41294498,3.191398965,8.311091504,1.57791e-05,0,0,0,0,0,0,6967.886915,6895.260399,2.694334101
"Cell R124",6500,0.28,0.56,0.34,7.65,0.14,0.08,0,0,0.17,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,36.72356574,33.91603111,5.917899559,0.014917244,4.524331457,0,6.582546387,3.703201145,8.616131643,0.001356113,0,0,0,0,0,0,6949.675643,6883.934887,2.673195825
"Cell R124",6750,0.27,0.54,0.34,8.26,0.14,0.09,0,0,0.18,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,36.59554108,33.6851443,5.892181417,0.015090246,4.669646194,0,6.442714089,4.123143562,8.575262506,0.001257521,0,0,0,0,0,0,6947.614983,6889.345136,2.653079474
"Cell R124",7000,0.26,0.52,0.35,8.59,0.15,0.09,0,0,0.19,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,36.77831015,33.44503696,5.772416964,0.015785572,4.790396248,0,6.242180246,4.413211232,8.541474146,0.001169302,0,0,0,0,0,0,6949.918891,6899.423917,2.631520604
"Cell R124",7250,0.25,0.5,0.34,9.19,0.15,0.08,0,0,0.19,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,37.01928335,32.92398498,5.609058713,0.026059192,4.8587533,0,6.043351881,4.897274061,8.619194098,0.003023512,0,0,0,0,0,0,6953.502419,6913.240245,2.60774466
"Cell R124",750,1.18,2.52,0.66,19.22,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1985281,42.18040332,9.563855188,0,1.884394526,0,6.17265728,0,0,0,0,0,0,0,0,0,7222.34375,7244.34375,2.556433292
"Cell R124",7500,0.25,0.48,0.35,9.97,0.16,0.08,0,0,0.2,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,36.97429218,32.3349502,5.442859612,0.029029862,4.916933826,0,5.864282474,5.653911346,8.78066705,0.003055775,0,0,0,0,0,0,6952.374812,6923.194336,2.59173193
"Cell R124",7750,0.24,0.47,0.36,10.28,0.16,0.09,0,0,0.22,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,37.08946488,31.96741856,5.314702477,0.028618079,4.913881685,0,5.618475564,6.179113098,8.885446868,0.002861808,0,0,0,0,0,0,6947.145963,6928.021457,2.574098282
"Cell R124",8000,0.23,0.45,0.36,10.47,0.18,0.08,0,0,0.23,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,37.36411059,31.70085544,5.299527903,0.02864789,4.86319932,0,5.463274233,6.507326349,8.770356103,0.00268574,0,0,0,0,0,0,6951.803496,6935.657574,2.553929123
"Cell R124",8250,0.22,0.44,0.37,10.55,0.19,0.08,0,0,0.23,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,37.57526112,31.64390497,5.206978821,0.029497802,4.703719096,0,5.39546237,6.825582789,8.617051068,0.002525434,0,0,0,0,0,0,6962.263709,6948.471336,2.534776186
"Cell R124",8500,0.24,0.46,0,10.68,0.19,0,0,0,0.23,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,37.58176411,31.52583477,5.289086192,0.078183037,4.649017637,0,5.315405432,7.109733467,8.446464666,0.004495352,0,0,0,0,0,0,6973.876728,6963.126318,2.514179076
"Cell R125",1000,0,0,0.41,0,0.13,0,0,0,0.17,0,0,0,0,0,0,1.37,2.79,0,0,0,0,0,0,0,0,73.52417777,17.21433883,5.113741255,0.085943669,2.858485464,0,1.20321137,0,0,0,0,0,0,0,0,0,7471.017544,7342.701754,1.565452007
"Cell R125",1250,1.11,2.28,0.38,0,0.26,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.09616486,21.77890799,4.874680728,0.073338598,2.289117124,0,0.79212239,0,0.095564091,0,0,0,0,0,0,0,7408.681818,7212.465909,1.868265603
"Cell R125",1500,0.93,1.9,0.32,0,0.22,0.16,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.53674375,26.10442734,5.021111065,0.063661977,2.158982348,0,2.247716903,0,2.867263457,0,0,0,0,0,0,0,7260.137405,7049.015267,2.236077411
"Cell R125",1750,0.79,1.61,0.29,0,0.16,0.17,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.56936813,29.12826146,6.339637612,0.056126478,2.405508384,0,4.024228976,0,4.476789217,0,0,0,0,0,0,0,7102.783333,6900.383333,2.510265484
"Cell R125",2000,0.69,1.4,0.27,0,0.13,0.13,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.73943271,31.16465189,7.100265445,0.042971835,3.850192502,0,4.562858767,0,5.539560756,0,0,0,0,0,0,0,7036.109244,6850.39916,2.643237852
"Cell R125",2250,0.61,1.23,0.26,0,0.1,0.1,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.59007878,32.74980501,7.489617848,0.033953055,4.902911236,0,5.387914597,0,5.845661025,0,0,0,0,0,0,0,6979.854305,6825.956954,2.695914021
