CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
Cell 27 NW 2013,8500,4254,228375522.1,-195,9971,10166,6045.710155,2293.504381
Cell 28 2013,8500,4266,229019740.7,700,9982,9282,4367.802625,2452.506942
Cell 29 2013,8500,4264,228912371,1189,9358,8169,6259.436914,1994.497495
Cell 3 NE 2013,8500,4261,228751316.3,-384,8957,9341,6978.997418,1333.8562
Cell 3 NW 2013,8500,4255,228429206.9,-2000,9096,11096,6377.034783,1788.372936
Cell 30 2013,8500,4256,228482891.8,3349,8798,5449,7891.902491,528.3871421
Cell 31 2013,8500,4265,228966055.8,4359,8955,4596,8088.21524,527.6536077
Cell 32 2013,8500,4265,228966055.8,5634,9040,3406,8221.112075,405.8420001
Cell 33 NE 2013,8500,4255,228429206.9,-471,9971,10442,5958.515159,2389.214753
Cell 33 SE 2013,8500,4260,228697631.4,-1894,9942,11836,5398.495305,2690.729318
Cell 33 SW 2013,8500,4265,228966055.8,-1724,9981,11705,5231.160141,2700.815958
Cell 34 N 2013,8500,4265,228966055.8,-782,9982,10764,6016.745135,2323.296192
Cell 34 NW 2013,8500,4260,228697631.4,-1894,9971,11865,6213.205399,2217.735817
Cell 34 SE 2013,8500,4260,228697631.4,-1894,9982,11876,5889.314789,2488.456318
Cell 35 2013,8500,4258,228590261.6,5,9982,9977,4760.423438,2620.446976
Cell 37 2013,8500,4257,228536576.7,1739,9341,7602,7607.610289,583.3960833
Cell 38 2013,8500,4263,228858686.1,6199,9040,2841,8179.242552,350.8874882
Cell 39 2013,8500,4270,229234480.3,6375,9040,2665,8247.192506,344.5340864
Cell 4 2013,8500,4258,228590261.6,1373,9275,7902,7373.513621,984.7379444
Cell 40 NE 2013,8500,4253,228321837.2,-1894,9828,11722,4965.501528,2712.42395
Cell 41 N 2013,8500,4262,228805001.2,-1894,9795,11689,5791.84702,2455.636211
Cell 41 NW 2013,8500,4258,228590261.6,-1894,9844,11738,5487.744246,2626.844406
Cell 42 NW 2013,8500,4260,228697631.4,-10,9874,9884,6032.266432,2410.451524
Cell 43 2013,8500,4264,228912371,1032,9683,8651,5689.678236,2395.857883
Cell 44 2013,8500,4264,228912371,1230,9341,8111,6940.628987,1630.406444
Cell 45 2013,8500,4257,228536576.7,2626,9040,6414,7810.242659,493.1083192
Cell 47 2013,8500,4266,229019740.7,422,9694,9272,6620.560713,2040.657116
Cell 48 2013,8500,4259,228643946.5,651,9694,9043,6171.690772,2285.658227
Cell 49 2013,8500,4258,228590261.6,1249,9683,8434,6588.587835,1953.070128
Cell 5 2011/12 Summer,8500,4260,228697631.4,-1875,9827,11702,5738.585915,2424.265244
Cell 5 2013,8500,4258,228590261.6,3037,8869,5832,7887.628229,635.6299103
Cell 50 2013,8500,4269,229180795.4,1369,9040,7671,7014.527524,1700.239684
Cell 51 2013,8500,4268,229127110.5,5785,8935,3150,7994.323336,401.5175068
Cell 52 2013,8500,4271,229288165.2,1274,9383,8109,6738.807305,1996.452937
Cell 53 2013,8500,4262,228805001.2,1387,9157,7770,6933.809948,1811.21187
Cell 54 2013,8500,4257,228536576.7,2166,8961,6795,7860.419544,692.7804829
Cell 55 2013,8500,4265,228966055.8,5785,8961,3176,7921.888628,487.2310308
Cell 56 2013,8500,4267,229073425.6,1505,9931,8426,7030.680337,1433.84175
Cell 57 2013,8500,4255,228429206.9,1694,8887,7193,7167.816686,995.389085
Cell 58 2013,8500,4263,228858686.1,1694,8961,7267,7753.637579,946.4677604
Cell 59 2013,8500,4252,228268152.3,1505,9931,8426,6951.345484,1472.210364
Cell 6 2011/12,8500,4254,228375522.1,1142,9386,8244,5992.863423,2219.688637
Cell 6 2013,8500,4255,228429206.9,5041,9007,3966,8081.26792,462.2191006
Cell 6 NE 2011/12,8500,4255,228429206.9,1079,9386,8307,6059.641598,2132.152426
Cell 6 NW 2011/12,8500,4253,228321837.2,383,9784,9401,5980.59558,2416.635122
Cell 6 SW 2011/12,8500,4258,228590261.6,-195,9784,9979,5668.752466,2609.936284
Cell 60 2013,8500,4263,228858686.1,2277,8834,6557,6968.634999,930.9273637
Cell 61 2013,8500,4258,228590261.6,2116,8887,6771,7398.243072,1007.514809
Cell 7 2013,8500,4264,228912371,5313,9137,3824,8124.163462,577.8820332
Cell 9 NW 2013,8500,4254,228375522.1,-1957,9827,11784,5190.306535,2480.109368
Cell 9 SE 2013,8500,4257,228536576.7,-1875,9827,11702,4888.73432,2512.637347
Cell 9 SW 2013,8500,4250,228160782.5,-1875,9827,11702,5137.096706,2540.348471
Cell R1,8500,4253,228321837.2,974,9222,8248,5720.367505,1903.309319
Cell R10,8500,4257,228536576.7,1373,9275,7902,7373.575288,984.845378
Cell R100,8500,4268,229127110.5,1369,9040,7671,7014.100281,1700.20971
Cell R101,8500,4260,228697631.4,1470,8935,7465,7701.564085,842.334525
Cell R104,8500,4261,228751316.3,1282,9157,7875,6978.415161,1814.456678
Cell R105,8500,4262,228805001.2,1387,9157,7770,6933.809948,1811.21187
Cell R106,8500,4256,228482891.8,1401,9014,7613,7263.928571,1267.891816
Cell R107,8500,4257,228536576.7,2166,8961,6795,7860.419544,692.7804829
Cell R11,8500,4260,228697631.4,3037,8869,5832,7887.490376,635.5398435
Cell R111,8500,4261,228751316.3,1351,9931,8580,6679.074396,2018.65803
Cell R112,8500,4264,228912371,1694,9474,7780,7404.983349,811.3190864
Cell R113,8500,4255,228429206.9,1694,8887,7193,7167.834078,995.3967582
Cell R114,8500,4264,228912371,1694,8961,7267,7753.756801,946.388784
Cell R117,8500,4254,228375522.1,1437,9931,8494,6603.035496,1904.696665
Cell R118,8500,4266,229019740.7,1505,9931,8426,7030.526957,1433.974793
Cell R119,8500,4259,228643946.5,1694,8887,7193,7061.40479,1028.694892
Cell R120,8500,4262,228805001.2,1941,8887,6946,7336.221258,1101.847799
Cell R121,8500,4264,228912371,3613,8831,5218,7976.207083,511.3934428
Cell R123,8500,4258,228590261.6,1505,9931,8426,6870.001174,1537.133061
Cell R124,8500,4267,229073425.6,2277,8767,6490,6963.126318,920.8172424
Cell R125,8500,4268,229127110.5,2116,8887,6771,6859.430412,947.8081451
Cell R126,8500,4271,229288165.2,2116,8887,6771,7236.141419,1090.483682
Cell R15,8500,4260,228697631.4,-1970,9468,11438,5720.037559,2227.258089
Cell R16,8500,4251,228214467.4,-1957,9827,11784,5191.892261,2480.674463
Cell R17,8500,4261,228751316.3,383,9386,9003,6046.870453,2330.64363
Cell R18,8500,4264,228912371,-384,9275,9659,6438.25985,1852.075944
Cell R19,8500,4253,228321837.2,1326,9768,8442,6494.416177,1748.510597
Cell R20,8500,4263,228858686.1,1422,8848,7426,7258.05794,1173.202046
Cell R21,8500,4267,229073425.6,1422,8838,7416,7409.748535,1295.244872
Cell R22,8500,4266,229019740.7,1676,8842,7166,7794.616737,958.7651246
Cell R24,8500,4248,228053412.7,-1875,9827,11702,5430.38371,2490.210454
Cell R25,8500,4247,227999727.8,-1875,9827,11702,5207.38851,2712.449774
Cell R26,8500,4261,228751316.3,383,9784,9401,5981.959869,2419.532387
Cell R27,8500,4257,228536576.7,851,9386,8535,6122.558609,2182.940939
Cell R28,8500,4258,228590261.6,1090,9773,8683,5662.131047,2287.530965
Cell R29,8500,4265,228966055.8,1090,9773,8683,6129.634701,2083.866883
Cell R30,8500,4264,228912371,1422,8838,7416,7406.485929,1080.49321
Cell R31,8500,4262,228805001.2,2057,8938,6881,7741.183247,755.3510348
Cell R35,8500,4261,228751316.3,-1875,9827,11702,5739.071579,2424.18801
Cell R36,8500,4257,228536576.7,-1875,9784,11659,5640.318064,2590.049809
Cell R37,8500,4248,228053412.7,-195,9784,9979,5723.872881,2491.010085
Cell R38,8500,4259,228643946.5,700,9382,8682,5467.158723,2441.425887
Cell R39,8500,4256,228482891.8,1090,9773,8683,6287.4711,2037.334519
Cell R40,8500,4268,229127110.5,1320,9211,7891,6982.293112,1356.049343
Cell R46,8500,4260,228697631.4,-779,9961,10740,5473.287793,2787.587726
Cell R47,8500,4261,228751316.3,-779,9971,10750,5032.44168,2845.594485
Cell R48,8500,4260,228697631.4,-195,9971,10166,5978.257981,2380.593002
Cell R49,8500,4254,228375522.1,-195,9971,10166,6045.710155,2293.504381
Cell R5,8500,4250,228160782.5,-1970,9672,11642,5801.399294,2059.694549
Cell R50,8500,4266,229019740.7,700,9982,9282,4367.802625,2452.506942
Cell R51,8500,4263,228858686.1,1189,9358,8169,6273.932207,1982.79602
Cell R52,8500,4268,229127110.5,2443,8808,6365,7377.663777,726.6448772
Cell R53,8500,4261,228751316.3,2443,8680,6237,7469.903544,692.4900221
Cell R54,8500,4266,229019740.7,4359,8955,4596,8088.140647,527.6142497
Cell R58,8500,4257,228536576.7,-779,9976,10755,5279.902044,2791.717285
Cell R59,8500,4255,228429206.9,-471,9971,10442,5958.515159,2389.214753
Cell R6,8500,4251,228214467.4,-2000,9230,11230,6008.590449,2197.327386
Cell R60,8500,4261,228751316.3,-1894,9971,11865,6214.407885,2217.62778
Cell R61,8500,4258,228590261.6,5,9982,9977,4760.423438,2620.446976
Cell R62,8500,4265,228966055.8,716,9829,9113,4942.803517,2529.464015
Cell R63,8500,4264,228912371,716,9358,8642,5952.701454,2148.707099
Cell R64,8500,4264,228912371,3349,9288,5939,7662.757036,573.3421815
Cell R65,8500,4256,228482891.8,3349,8798,5449,7891.902491,528.3871421
Cell R66,8500,4265,228966055.8,5718,8955,3237,8214.828605,348.4401132
Cell R69,8500,4264,228912371,-1724,9981,11705,5231.324812,2701.111231
Cell R7,8500,4255,228429206.9,-2000,9096,11096,6377.034783,1788.372936
Cell R70,8500,4260,228697631.4,-1894,9942,11836,5398.495305,2690.729318
Cell R71,8500,4260,228697631.4,-1894,9982,11876,5890.774413,2487.793393
Cell R72,8500,4261,228751316.3,-10,9982,9992,5565.447782,2605.000655
Cell R73,8500,4262,228805001.2,-10,9982,9992,4665.148522,2677.011904
Cell R74,8500,4258,228590261.6,716,9341,8625,6060.275716,2307.0826
Cell R75,8500,4257,228536576.7,1739,9341,7602,7607.610289,583.3960833
Cell R76,8500,4265,228966055.8,6008,8849,2841,8069.125909,363.5010969
Cell R77,8500,4264,228912371,6199,9040,2841,8179.240854,350.8716363
Cell R8,8500,4258,228590261.6,-384,8957,9341,6920.578675,1370.12421
Cell R80,8500,4254,228375522.1,-1894,9828,11722,4966.167842,2712.45321
Cell R81,8500,4257,228536576.7,-1894,9977,11871,5730.043223,2554.595965
Cell R82,8500,4260,228697631.4,-10,9874,9884,6032.266432,2410.451524
Cell R83,8500,4263,228858686.1,-10,9874,9884,6134.309172,2348.613716
Cell R84,8500,4257,228536576.7,834,9683,8849,5425.962885,2458.082993
Cell R85,8500,4264,228912371,1032,9683,8651,5689.678236,2395.857883
Cell R86,8500,4260,228697631.4,1535,9284,7749,7396.375117,1162.850166
Cell R87,8500,4257,228536576.7,2626,9040,6414,7810.242659,493.1083192
Cell R9,8500,4257,228536576.7,-384,9275,9659,7108.270848,1259.060836
Cell R90,8500,4267,229073425.6,422,9694,9272,6620.817436,2040.486877
Cell R91,8500,4259,228643946.5,651,9694,9043,6171.690772,2285.658227
Cell R92,8500,4266,229019740.7,1032,9683,8651,5518.431552,2372.667827
Cell R93,8500,4258,228590261.6,1249,9683,8434,6588.587835,1953.070128
Cell R97,8500,4265,228966055.8,784,9694,8910,6955.433529,1846.429384
Cell R98,8500,4262,228805001.2,1032,9683,8651,6522.18184,2224.423096
Cell R99,8500,4271,229288165.2,1274,9383,8109,6738.807305,1996.452937
Cell S102,8500,4264,228912371,5785,8935,3150,7997.510084,411.6465501
Cell S108,8500,4266,229019740.7,5785,8961,3176,7921.988279,487.2173871
Cell S13,8500,4268,229127110.5,5628,9125,3497,8185.68791,446.1721204
Cell S14,8500,4265,228966055.8,5313,9137,3824,8124.079484,577.8403026
Cell S2,8500,4255,228429206.9,5041,9007,3966,8081.26792,462.2191006
Cell S23,8500,4261,228751316.3,5348,9125,3777,8115.405539,500.0500048
Cell S32,8500,4268,229127110.5,5348,8938,3590,7953.776476,446.6644506
Cell S33,8500,4264,228912371,5348,8902,3554,8110.459193,464.4815017
Cell S34,8500,4256,228482891.8,5452,8939,3487,8098.849154,384.1115552
Cell S41,8500,4267,229073425.6,2443,8808,6365,7636.483712,569.7348957
Cell S42,8500,4257,228536576.7,4359,8938,4579,7983.097486,549.7049245
Cell S44,8500,4264,228912371,5514,8939,3425,8117.189728,404.1029696
Cell S56,8500,4272,229341850.1,5441,8955,3514,8058.917135,458.0170976
Cell S67,8500,4264,228912371,5634,9040,3406,8221.094043,405.8878784
Cell S78,8500,4269,229180795.4,6375,9040,2665,8247.161396,344.5684404
Cell S88,8500,4265,228966055.8,4473,8986,4513,8070.354982,427.6894093
Cell S94,8500,4263,228858686.1,5222,8935,3713,7945.105794,430.4556057
Cell S95,8500,4268,229127110.5,5785,8935,3150,7994.323336,401.5175068
W287,8500,4263,228858686.1,-1891,9904,11795,4398.99179,2130.784892
W295,8500,4257,228536576.7,1344,8991,7647,6811.348132,1859.779058
W338,8500,4252,228268152.3,692,9923,9231,3776.037865,2360.397855
W342,8500,4254,228375522.1,817,8605,7788,5378.515045,2301.492486
W345,8500,4256,228482891.8,1565,8605,7040,7155.816024,1208.84343
W387,8500,4253,228321837.2,-54,9937,9991,5154.358806,2471.101032
W393,8500,4251,228214467.4,853,9923,9070,5440.62103,2445.329295
W440,8500,4257,228536576.7,1125,9937,8812,5758.875969,2336.880589
W441,8500,4256,228482891.8,1125,8637,7512,6300.678102,1808.863755
W445,8500,4251,228214467.4,1848,8692,6844,6820.205834,1015.039816
W500,8500,4258,228590261.6,1427,8823,7396,6469.892438,1612.344798
1,8750,4514,242333593.5,-2000,9230,11230,5974.509969,2203.46132
2,8750,4514,242333593.5,-384,9275,9659,6292.723084,1951.096747
3,8750,4512,242226223.7,-384,9768,10152,6840.196587,1512.192276
4,8750,4514,242333593.5,1422,9275,7853,7209.159504,1160.144162
5,8750,4506,241904114.3,-1875,9827,11702,5699.076343,2440.324744
6,8750,4511,242172538.8,1142,9386,8244,5960.689204,2234.356631
7,8750,4514,242333593.5,1090,9773,8683,5994.519938,2113.947354
8,8750,4516,242440963.2,1422,9715,8293,7210.393268,1200.3255
9,8750,4511,242172538.8,4359,8938,4579,7873.387941,509.9895129
10,8750,4510,242118853.9,-779,9915,10694,5223.151441,2830.620914
11,8750,4519,242602017.9,-195,9971,10166,5994.606993,2381.380297
12,8750,4520,242655702.8,700,9982,9282,4392.015708,2446.649908
13,8750,4517,242494648.1,1093,9358,8265,6225.660173,2027.942672
14,8750,4518,242548333,3421,8955,5534,8006.756529,544.7966461
16,8750,4520,242655702.8,-1894,9981,11875,5203.492035,2709.679404
17,8750,4512,242226223.7,-1894,9971,11865,6197.103059,2235.9131
18,8750,4510,242118853.9,700,9982,9282,4848.997561,2597.82516
19,8750,4518,242548333,716,9829,9113,5001.476317,2509.61134
20,8750,4515,242387278.4,1465,9341,7876,7581.884385,668.9013716
21,8750,4517,242494648.1,6199,9040,2841,8170.825991,356.7780969
22,8750,4510,242118853.9,-1894,9828,11722,4926.800665,2760.578416
23,8750,4501,241635689.9,-10,9874,9884,6072.894024,2394.042021
24,8750,4517,242494648.1,422,9694,9272,6130.179544,2303.408295
25,8750,4503,241743059.7,1249,9683,8434,6579.309571,1967.921622
26,8750,4511,242172538.8,1682,9040,7358,7801.415429,559.728818
27,8750,4516,242440963.2,1032,9683,8651,6475.763286,2244.252656
28,8750,4516,242440963.2,1387,9157,7770,6910.138618,1839.972949
29,8750,4521,242709387.7,1369,9040,7671,7018.547003,1703.901439
31,8750,4513,242279908.6,1475,9931,8456,7033.452027,1635.42442
32,8750,4519,242602017.9,1694,8887,7193,7178.258686,989.0302378
33,8750,4519,242602017.9,1505,9931,8426,7002.568267,1475.148478
34,8750,4512,242226223.7,1694,9039,7345,6957.037899,1006.223618
10A,8750,4519,242602017.9,-779,9971,10750,5094.284576,2835.923083
10NE,8750,4511,242172538.8,-779,9915,10694,5217.017069,2811.333989
10NW,8750,4508,242011484.1,-1875,9784,11659,5657.73669,2584.544957
10SW,8750,4520,242655702.8,-779,9951,10730,5344.154425,2822.905064
11NE,8750,4507,241957799.2,-195,9784,9979,5701.738407,2491.980085
11NW,8750,4514,242333593.5,-195,9784,9979,5895.183208,2470.053197
11SE,8750,4508,242011484.1,-195,9971,10166,6045.505324,2305.86952
17NW,8750,4506,241904114.3,-471,9971,10442,5896.312916,2407.680263
17SE,8750,4515,242387278.4,-1894,9982,11876,5890.636988,2482.603301
17SW,8750,4519,242602017.9,-1894,9942,11836,5388.2921,2684.776425
22S,8750,4506,241904114.3,-1894,9828,11722,4817.569685,2756.895294
23S,8750,4521,242709387.7,981,9773,8792,4910.340411,2383.358084
24S,8750,4512,242226223.7,422,9694,9272,6122.652482,2308.145083
27A,8750,4516,242440963.2,784,9694,8910,6838.442427,1928.475804
2A,8750,4513,242279908.6,-384,9275,9659,6529.299801,1800.254831
5NE,8750,4510,242118853.9,-1875,9827,11702,4938.508869,2514.874506
5NW,8750,4513,242279908.6,-1875,9827,11702,5146.948371,2545.001296
5SE,8750,4517,242494648.1,-1875,9827,11702,5271.973212,2713.063598
6NE,8750,4503,241743059.7,1056,9386,8330,5999.619809,2163.001408
6NW,8750,4502,241689374.8,383,9784,9401,5980.938472,2409.041805
6SW,8750,4509,242065169,-195,9784,9979,5636.645376,2603.481657
Cell 1 2011/12,8750,4514,242333593.5,-2000,9230,11230,5974.509969,2203.46132
Cell 1 SW 2013,8750,4517,242494648.1,-1970,9672,11642,5741.663272,2213.124923
Cell 10 2011/12,8750,4510,242118853.9,-779,9915,10694,5223.151441,2830.620914
Cell 10 NE 2011/12,8750,4511,242172538.8,-779,9915,10694,5217.017069,2811.333989
Cell 10 NW 2011/12,8750,4508,242011484.1,-1875,9784,11659,5657.73669,2584.544957
Cell 10 SE 2013,8750,4504,241796744.6,383,9784,9401,5980.023757,2408.942359
Cell 10 SW 2011/12,8750,4520,242655702.8,-779,9951,10730,5344.154425,2822.905064
Cell 10-A 2011/12,8750,4519,242602017.9,-779,9971,10750,5094.284576,2835.923083
Cell 11 NE 2011/12,8750,4507,241957799.2,-195,9784,9979,5701.738407,2491.980085
Cell 11 NW 2013,8750,4512,242226223.7,-384,9275,9659,6442.827349,1868.31311
Cell 11 SW 2013,8750,4510,242118853.9,851,9386,8535,6059.84235,2191.097636
Cell 12 2013,8750,4510,242118853.9,1090,9773,8683,5994.330599,2115.333233
Cell 13 2013,8750,4512,242226223.7,1422,9773,8351,7198.921099,1202.765367
Cell 14 2013,8750,4515,242387278.4,1676,8938,7262,7779.581838,991.4771629
Cell 15 2013,8750,4519,242602017.9,5348,8938,3590,8092.749502,501.9576181
Cell 15-A 2013,8750,4517,242494648.1,5348,8938,3590,8109.997786,471.2581162
Cell 16 2013,8750,4514,242333593.5,5452,8942,3490,8109.312583,404.0202445
Cell 17 NW 2011/12,8750,4506,241904114.3,-471,9971,10442,5896.312916,2407.680263
Cell 17 NW 2013,8750,4504,241796744.6,-1875,9827,11702,5405.654529,2507.607616
Cell 17 SE 2013,8750,4508,242011484.1,-1875,9784,11659,5657.73669,2584.544957
Cell 17 SW 2013,8750,4514,242333593.5,-1875,9827,11702,5702.561143,2443.204748
Cell 18 2011/12,8750,4510,242118853.9,700,9982,9282,4848.997561,2597.82516
Cell 18 NE 2013,8750,4514,242333593.5,-195,9784,9979,5692.739477,2583.519133
Cell 18 NW 2013,8750,4505,241850429.5,-1875,9827,11702,5252.274806,2712.515349
Cell 18 SE 2013,8750,4507,241957799.2,-195,9784,9979,5701.738407,2491.980085
Cell 18 SSE 2013,8750,4514,242333593.5,-195,9784,9979,5948.772264,2435.492353
Cell 19 NW 2013,8750,4511,242172538.8,851,9386,8535,6109.035912,2191.261603
Cell 2 2011/12,8750,4514,242333593.5,-384,9275,9659,6292.723084,1951.096747
Cell 2 NE 2013,8750,4505,241850429.5,-2000,9096,11096,6515.701221,1781.713987
Cell 2 SW 2013,8750,4514,242333593.5,-2000,9230,11230,5973.882366,2203.801784
Cell 20 2013,8750,4515,242387278.4,1090,9773,8683,6081.440975,2104.545208
Cell 21 2013,8750,4514,242333593.5,1320,9366,8046,6946.689411,1402.184627
Cell 22 2013,8750,4514,242333593.5,4359,8938,4579,7856.271156,525.8608353
Cell 23 2013,8750,4505,241850429.5,4359,8938,4579,7978.922752,544.8823892
Cell 24 2013,8750,4516,242440963.2,5452,8939,3487,8100.203942,386.2529017
Cell 25 NE 2013,8750,4510,242118853.9,-779,9915,10694,5223.151441,2830.620914
Cell 25 SE 2013,8750,4520,242655702.8,-779,9951,10730,5344.154425,2822.905064
Cell 26 NE 2013,8750,4519,242602017.9,-195,9971,10166,5994.606993,2381.380297
Cell 26 NNW 2013,8750,4512,242226223.7,-779,9915,10694,5217.566933,2811.26502
Cell 26 NW 2013,8750,4518,242548333,-779,9971,10750,5093.792829,2836.044263
Cell 27 NW 2013,8750,4508,242011484.1,-195,9971,10166,6045.505324,2305.86952
Cell 28 2013,8750,4521,242709387.7,700,9982,9282,4393.11524,2447.260447
Cell 29 2013,8750,4516,242440963.2,1093,9358,8265,6224.071081,2028.983867
Cell 3 NE 2013,8750,4513,242279908.6,-384,9189,9573,6961.751606,1361.658803
Cell 3 NW 2013,8750,4515,242387278.4,-2000,9371,11371,6381.455371,1796.961945
Cell 30 2013,8750,4515,242387278.4,3349,8924,5575,7886.10454,536.3651631
Cell 31 2013,8750,4524,242870442.4,4359,8955,4596,8084.355438,521.004653
Cell 32 2013,8750,4517,242494648.1,5634,9040,3406,8220.828205,404.6804616
Cell 33 NE 2013,8750,4507,241957799.2,-471,9971,10442,5896.670734,2407.532963
Cell 33 SE 2013,8750,4520,242655702.8,-1894,9942,11836,5388.823673,2684.717245
Cell 33 SW 2013,8750,4509,242065169,-1894,9981,11875,5213.297405,2704.465785
Cell 34 N 2013,8750,4511,242172538.8,-782,9982,10764,5991.736865,2338.303721
Cell 34 NW 2013,8750,4512,242226223.7,-1894,9971,11865,6197.103059,2235.9131
Cell 34 SE 2013,8750,4514,242333593.5,-1894,9982,11876,5891.571998,2482.046967
Cell 35 2013,8750,4501,241635689.9,-10,9982,9992,4778.189513,2616.088073
Cell 37 2013,8750,4512,242226223.7,1465,9341,7876,7587.72695,661.0335425
Cell 38 2013,8750,4521,242709387.7,6199,9040,2841,8175.534616,354.8144827
Cell 39 2013,8750,4515,242387278.4,6375,9040,2665,8242.474862,344.5625059
Cell 4 2013,8750,4512,242226223.7,1373,9275,7902,7340.057846,1064.870343
Cell 40 NE 2013,8750,4502,241689374.8,-1894,9942,11836,5009.243447,2710.078204
