CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
Cell 10-A 2011/12,2500,372,19970779.08,1879,9882,8003,7091.212366,1638.47613
Cell 11 NE 2011/12,2500,366,19648669.74,1850,8607,6757,7086.18306,1525.744715
Cell 11 NW 2013,2500,371,19917094.19,2362,8812,6450,6654.587601,1489.535091
Cell 11 SW 2013,2500,370,19863409.3,6044,8842,2798,8041.3,613.1229313
Cell 12 2013,2500,367,19702354.63,4394,9571,5177,7711.310627,644.6211117
Cell 13 2013,2500,371,19917094.19,2239,8325,6086,6270.778976,1575.150718
Cell 14 2013,2500,370,19863409.3,7289,8733,1444,7985.383784,318.4554171
Cell 15 2013,2500,368,19756039.52,6876,8561,1685,7983.75,329.8295055
Cell 15-A 2013,2500,366,19648669.74,6876,8739,1863,7889.04918,364.8758046
Cell 16 2013,2500,365,19594984.85,6740,8963,2223,7921.816438,380.6636336
Cell 17 NW 2011/12,2500,367,19702354.63,4034,9271,5237,7236.354223,756.3823297
Cell 17 NW 2013,2500,366,19648669.74,-1836,9736,11572,6204.674863,1780.793042
Cell 17 SE 2013,2500,366,19648669.74,2194,8316,6122,6956.672131,1096.613858
Cell 17 SW 2013,2500,371,19917094.19,-1566,8161,9727,6387.183288,1485.606661
Cell 18 2011/12,2500,366,19648669.74,1132,9950,8818,4551.196721,2890.073084
Cell 18 NE 2013,2500,371,19917094.19,1604,8994,7390,7020.03504,1839.626102
Cell 18 NW 2013,2500,366,19648669.74,702,9804,9102,3880.191257,2375.75105
Cell 18 SE 2013,2500,366,19648669.74,1850,8607,6757,7086.18306,1525.744715
Cell 18 SSE 2013,2500,367,19702354.63,821,8628,7807,6924.220708,1722.1807
Cell 19 NW 2013,2500,367,19702354.63,6117,9287,3170,8120.817439,510.2559351
Cell 2 2011/12,2500,364,19541299.96,1796,8812,7016,6552.510989,1284.887286
Cell 2 NE 2013,2500,366,19648669.74,-1851,9266,11117,6763.377049,1876.930563
Cell 2 SW 2013,2500,367,19702354.63,4379,8504,4125,7733.604905,509.9036659
Cell 20 2013,2500,372,19970779.08,5970,9487,3517,7778.91129,430.7906524
Cell 21 2013,2500,371,19917094.19,2206,8914,6708,7145.768194,1335.272176
Cell 22 2013,2500,366,19648669.74,6712,8590,1878,7975.92623,414.9630868
Cell 23 2013,2500,367,19702354.63,7298,8920,1622,8451.967302,260.2867713
Cell 24 2013,2500,367,19702354.63,6891,8963,2072,7983.93188,335.4095276
Cell 25 NE 2013,2500,368,19756039.52,1073,8859,7786,6421.945652,1699.055693
Cell 25 SE 2013,2500,373,20024463.97,713,8859,8146,5056.190349,2266.247093
Cell 26 NE 2013,2500,372,19970779.08,1503,8628,7125,6480.104839,1825.61588
Cell 26 NNW 2013,2500,370,19863409.3,1278,9270,7992,6999.916216,1453.454965
Cell 26 NW 2013,2500,372,19970779.08,1879,9882,8003,7091.212366,1638.47613
Cell 27 NW 2013,2500,366,19648669.74,1916,8632,6716,6785.644809,1486.309091
Cell 28 2013,2500,376,20185518.64,1336,9055,7719,5953.952128,1890.810493
Cell 29 2013,2500,372,19970779.08,3128,8907,5779,7510.475806,936.2151623
Cell 3 NE 2013,2500,368,19756039.52,-1958,9038,10996,7203.195652,1907.993968
Cell 3 NW 2013,2500,368,19756039.52,3063,9266,6203,7294.203804,1041.75113
Cell 30 2013,2500,367,19702354.63,6794,8777,1983,8038.553134,327.0704359
Cell 31 2013,2500,372,19970779.08,6238,8584,2346,8013.346774,413.6117416
Cell 32 2013,2500,366,19648669.74,5623,8875,3252,7795.087432,552.9188549
Cell 33 NE 2013,2500,367,19702354.63,4034,9271,5237,7236.354223,756.3823297
Cell 33 SE 2013,2500,372,19970779.08,1395,9693,8298,6268.150538,2051.799249
Cell 33 SW 2013,2500,371,19917094.19,542,9547,9005,3851.795148,2388.182434
Cell 34 N 2013,2500,371,19917094.19,2088,8553,6465,7042.016173,1209.440716
Cell 34 NW 2013,2500,370,19863409.3,5774,8503,2729,7395.913514,541.8601276
Cell 34 SE 2013,2500,368,19756039.52,2062,8477,6415,6789.059783,1372.836702
Cell 35 2013,2500,367,19702354.63,1132,9950,8818,5154.585831,2908.483876
Cell 37 2013,2500,367,19702354.63,6689,8622,1933,8082.384196,277.4215692
Cell 38 2013,2500,372,19970779.08,6445,8675,2230,7903.319892,349.2763754
Cell 39 2013,2500,371,19917094.19,6681,9036,2355,8402.504043,367.8340946
Cell 4 2013,2500,367,19702354.63,7024,8386,1362,7810.667575,245.2766744
Cell 40 NE 2013,2500,367,19702354.63,-834,9597,10431,5348.307902,2714.106266
Cell 41 N 2013,2500,371,19917094.19,720,9972,9252,7394.757412,1752.870264
Cell 41 NW 2013,2500,368,19756039.52,-1781,9972,11753,6633.777174,2761.968539
Cell 42 NW 2013,2500,372,19970779.08,418,8941,8523,4769.314516,2690.542321
Cell 43 2013,2500,373,20024463.97,1384,8783,7399,7071.737265,1524.28188
Cell 44 2013,2500,372,19970779.08,5854,8660,2806,7960.97043,396.6240422
Cell 45 2013,2500,365,19594984.85,7216,8658,1442,7990.49589,300.0611045
Cell 47 2013,2500,371,19917094.19,2853,8698,5845,7541.385445,805.3992027
Cell 48 2013,2500,368,19756039.52,5605,8719,3114,8030.103261,507.3354094
Cell 49 2013,2500,367,19702354.63,4988,8554,3566,7520.002725,529.2777584
Cell 5 2011/12 Summer,2500,370,19863409.3,-1566,8161,9727,6382.389189,1484.744171
Cell 5 2013,2500,369,19809724.41,6707,8707,2000,7925.97019,333.1885241
Cell 50 2013,2500,372,19970779.08,6311,8718,2407,7841.932796,453.2429246
Cell 51 2013,2500,376,20185518.64,7187,8980,1793,8137.034574,372.9533246
Cell 52 2013,2500,371,19917094.19,7047,8535,1488,7927.026954,300.2629204
Cell 53 2013,2500,366,19648669.74,5761,8522,2761,7820.374317,511.801062
Cell 54 2013,2500,367,19702354.63,6277,8970,2693,8215.73297,480.1283656
Cell 55 2013,2500,368,19756039.52,6942,8903,1961,8296.769022,381.0391804
Cell 56 2013,2500,372,19970779.08,5522,8218,2696,7009.263441,403.8323011
Cell 57 2013,2500,365,19594984.85,4628,8394,3766,7405.852055,640.0428411
Cell 58 2013,2500,368,19756039.52,7586,8885,1299,8437.508152,228.4535914
Cell 59 2013,2500,365,19594984.85,6373,8233,1860,7280.00274,392.7121187
Cell 6 2011/12,2500,367,19702354.63,3702,8664,4962,7990.138965,681.9459293
Cell 6 2013,2500,367,19702354.63,5788,8726,2938,8055.904632,401.6387605
Cell 6 NE 2011/12,2500,367,19702354.63,1796,8598,6802,7221.877384,1516.620709
Cell 6 NW 2011/12,2500,366,19648669.74,1835,9147,7312,7086.885246,1851.078765
Cell 6 SW 2011/12,2500,366,19648669.74,1604,8994,7390,7135.221311,1761.161354
Cell 60 2013,2500,372,19970779.08,5169,8221,3052,7193.379032,535.158894
Cell 61 2013,2500,367,19702354.63,5774,8551,2777,7688.373297,559.5529012
Cell 7 2013,2500,373,20024463.97,6034,8640,2606,8031.742627,426.8967744
Cell 9 NW 2013,2500,365,19594984.85,1268,9285,8017,6147.90137,1784.875618
Cell 9 SE 2013,2500,369,19809724.41,2131,9550,7419,6528.840108,1541.542936
Cell 9 SW 2013,2500,363,19487615.07,1111,9736,8625,5832.082645,1850.197892
Cell R1,2500,369,19809724.41,1661,8197,6536,6442.685637,1562.193515
Cell R10,2500,366,19648669.74,7024,8386,1362,7811.300546,245.3120069
Cell R100,2500,372,19970779.08,6311,8718,2407,7841.932796,453.2429246
Cell R101,2500,367,19702354.63,6574,8722,2148,8028.961853,340.5105938
Cell R104,2500,367,19702354.63,7149,9360,2211,8054.618529,315.2447369
Cell R105,2500,366,19648669.74,5761,8522,2761,7820.374317,511.801062
Cell R106,2500,367,19702354.63,1784,8480,6696,7183.929155,1298.5205
Cell R107,2500,367,19702354.63,6277,8970,2693,8215.73297,480.1283656
Cell R11,2500,369,19809724.41,6707,8707,2000,7925.97019,333.1885241
Cell R111,2500,366,19648669.74,1562,8985,7423,7431.904372,1919.278238
Cell R112,2500,368,19756039.52,6819,8555,1736,8029.788043,285.9951042
Cell R113,2500,366,19648669.74,4628,8394,3766,7406.453552,639.2711627
Cell R114,2500,368,19756039.52,7586,8885,1299,8437.508152,228.4535914
Cell R117,2500,366,19648669.74,5522,8600,3078,7153.412568,553.7324784
Cell R118,2500,371,19917094.19,5522,8218,2696,7008.291105,403.9410787
Cell R119,2500,366,19648669.74,3672,8005,4333,6883.833333,805.2181777
Cell R120,2500,369,19809724.41,5097,8655,3558,7867.140921,685.8403163
Cell R121,2500,366,19648669.74,6617,8760,2143,8036.442623,367.2960729
Cell R123,2500,366,19648669.74,6600,8331,1731,7481.762295,374.0784243
Cell R124,2500,371,19917094.19,5658,8113,2455,7361.93531,462.3767453
Cell R125,2500,372,19970779.08,2179,8555,6376,6920.319892,1202.99203
Cell R126,2500,371,19917094.19,3582,8551,4969,7434.927224,822.4322141
Cell R15,2500,372,19970779.08,-1428,7718,9146,5798.231183,1740.55646
Cell R16,2500,368,19756039.52,1268,9285,8017,6153.480978,1779.431929
Cell R17,2500,369,19809724.41,2565,8746,6181,7176.98916,1206.413565
Cell R18,2500,376,20185518.64,2362,8812,6450,6620.68617,1518.628457
Cell R19,2500,367,19702354.63,5514,8969,3455,7863.40327,370.0832085
Cell R20,2500,370,19863409.3,5604,8399,2795,7661.362162,353.154998
Cell R21,2500,370,19863409.3,6867,8366,1499,7653.054054,275.32188
Cell R22,2500,370,19863409.3,7289,8733,1444,7985.383784,318.4554171
Cell R24,2500,365,19594984.85,-1836,9736,11572,6199.257534,1780.216553
Cell R25,2500,366,19648669.74,702,9804,9102,3880.191257,2375.75105
Cell R26,2500,366,19648669.74,1835,9147,7312,7108.336066,1791.572698
Cell R27,2500,367,19702354.63,6117,9287,3170,8120.817439,510.2559351
Cell R28,2500,366,19648669.74,1880,9571,7691,6659.439891,1905.279106
Cell R29,2500,372,19970779.08,5970,9487,3517,7778.91129,430.7906524
Cell R30,2500,366,19648669.74,5843,8415,2572,7572.161202,545.8667983
Cell R31,2500,372,19970779.08,4978,8653,3675,7719.83871,540.0431243
Cell R35,2500,370,19863409.3,-1566,8161,9727,6382.389189,1484.744171
Cell R36,2500,366,19648669.74,2194,8316,6122,6956.672131,1096.613858
Cell R37,2500,366,19648669.74,1850,8607,6757,7086.18306,1525.744715
Cell R38,2500,372,19970779.08,2299,9787,7488,7646.341398,1126.428736
Cell R39,2500,367,19702354.63,3552,8970,5418,7689.550409,649.7846695
Cell R40,2500,371,19917094.19,2206,8914,6708,7145.768194,1335.272176
Cell R46,2500,371,19917094.19,631,8665,8034,4652.722372,2314.48163
Cell R47,2500,372,19970779.08,1879,9882,8003,7091.212366,1638.47613
Cell R48,2500,372,19970779.08,1503,8628,7125,6480.104839,1825.61588
Cell R49,2500,366,19648669.74,1916,8632,6716,6785.644809,1486.309091
Cell R5,2500,366,19648669.74,-1428,8079,9507,5610.579235,1934.208074
Cell R50,2500,376,20185518.64,1336,9055,7719,5953.952128,1890.810493
Cell R51,2500,370,19863409.3,3157,8907,5750,7510.824324,916.6405638
Cell R52,2500,371,19917094.19,3451,8779,5328,7732.237197,636.1969027
Cell R53,2500,369,19809724.41,4412,8634,4222,7713.777778,575.3465876
Cell R54,2500,372,19970779.08,6238,8584,2346,8013.346774,413.6117416
Cell R58,2500,367,19702354.63,22,8907,8885,4791.081744,2368.010292
Cell R59,2500,367,19702354.63,4034,9271,5237,7236.354223,756.3823297
Cell R6,2500,366,19648669.74,4379,8504,4125,7735.882514,508.7320732
Cell R60,2500,370,19863409.3,5774,8503,2729,7395.913514,541.8601276
Cell R61,2500,367,19702354.63,1132,9950,8818,5154.585831,2908.483876
Cell R62,2500,371,19917094.19,1104,8810,7706,4739.301887,2330.176606
Cell R63,2500,369,19809724.41,1224,8715,7491,7303.761518,1265.875807
Cell R64,2500,368,19756039.52,4051,8585,4534,8000.88587,455.3225064
Cell R65,2500,367,19702354.63,6794,8777,1983,8038.553134,327.0704359
Cell R66,2500,373,20024463.97,7219,8921,1702,8494.922252,346.1619464
Cell R69,2500,371,19917094.19,542,9547,9005,3851.795148,2388.182434
Cell R7,2500,368,19756039.52,3063,9266,6203,7294.203804,1041.75113
Cell R70,2500,372,19970779.08,1395,9693,8298,6268.150538,2051.799249
Cell R71,2500,369,19809724.41,2062,8477,6415,6790.95664,1371.458043
Cell R72,2500,368,19756039.52,546,8012,7466,4183.877717,2056.616997
Cell R73,2500,372,19970779.08,1699,9015,7316,7374.435484,1389.880514
Cell R74,2500,367,19702354.63,1721,9400,7679,7356.882834,1229.944885
Cell R75,2500,367,19702354.63,6689,8622,1933,8082.384196,277.4215692
Cell R76,2500,373,20024463.97,7064,8929,1865,8419.257373,337.9429386
Cell R77,2500,373,20024463.97,6445,8675,2230,7902.27882,349.3853316
Cell R8,2500,366,19648669.74,-1958,9038,10996,7317.702186,1937.781108
Cell R80,2500,367,19702354.63,-834,9597,10431,5348.307902,2714.106266
Cell R81,2500,367,19702354.63,1127,9496,8369,7406.163488,1015.116858
Cell R82,2500,372,19970779.08,418,8941,8523,4769.314516,2690.542321
Cell R83,2500,372,19970779.08,853,9050,8197,6028.55914,2540.000019
Cell R84,2500,367,19702354.63,1292,8783,7491,4982.362398,2333.646605
Cell R85,2500,374,20078148.86,1384,8783,7399,7058.727273,1542.840498
Cell R86,2500,367,19702354.63,6656,8671,2015,7786.844687,335.309171
Cell R87,2500,365,19594984.85,7216,8658,1442,7990.49589,300.0611045
Cell R9,2500,367,19702354.63,-1067,9023,10090,7362.700272,1180.319251
Cell R90,2500,370,19863409.3,2853,8698,5845,7539.083784,805.267413
Cell R91,2500,368,19756039.52,5605,8719,3114,8030.103261,507.3354094
Cell R92,2500,372,19970779.08,1436,9904,8468,3799.005376,2441.512022
Cell R93,2500,367,19702354.63,4988,8554,3566,7520.002725,529.2777584
Cell R97,2500,372,19970779.08,1572,9135,7563,7030.016129,1771.233579
Cell R98,2500,366,19648669.74,6681,8533,1852,8000.150273,341.6653715
Cell R99,2500,371,19917094.19,7047,8535,1488,7927.026954,300.2629204
Cell S102,2500,368,19756039.52,6670,8869,2199,8180.407609,447.8718726
Cell S108,2500,368,19756039.52,6942,8903,1961,8296.769022,381.0391804
Cell S13,2500,371,19917094.19,6589,8877,2288,7969.307278,398.1863092
Cell S14,2500,373,20024463.97,6034,8640,2606,8031.742627,426.8967744
Cell S2,2500,367,19702354.63,5788,8726,2938,8055.904632,401.6387605
Cell S23,2500,366,19648669.74,6235,8741,2506,8219.434426,272.9737869
Cell S32,2500,372,19970779.08,5982,8740,2758,8042.080645,469.7583844
Cell S33,2500,366,19648669.74,6876,8739,1863,7890.330601,365.6609668
Cell S34,2500,367,19702354.63,6891,8963,2072,7983.93188,335.4095276
Cell S41,2500,371,19917094.19,6697,8652,1955,7889.247978,326.1690861
Cell S42,2500,367,19702354.63,7298,8920,1622,8451.967302,260.2867713
Cell S44,2500,372,19970779.08,6879,8977,2098,8012.760753,357.9976411
Cell S56,2500,371,19917094.19,6630,8938,2308,7767.584906,381.7709057
Cell S67,2500,367,19702354.63,5623,8875,3252,7795.653951,552.2714035
Cell S78,2500,371,19917094.19,6681,9036,2355,8402.504043,367.8340946
Cell S88,2500,366,19648669.74,6869,8828,1959,8234.060109,363.2299873
Cell S94,2500,366,19648669.74,7120,9085,1965,8283.601093,365.6366473
Cell S95,2500,376,20185518.64,7187,8980,1793,8137.034574,372.9533246
W287,2500,368,19756039.52,1279,8828,7549,4307.744565,1699.383921
W295,2500,367,19702354.63,2234,8458,6224,6795.079019,1323.448862
W338,2500,366,19648669.74,1331,9399,8068,6274.759563,1966.563067
W342,2500,367,19702354.63,1668,8283,6615,6002.449591,1856.808531
W345,2500,366,19648669.74,3500,8372,4872,7354.150273,503.7917341
W387,2500,367,19702354.63,1438,7851,6413,5500.945504,1937.807782
W393,2500,368,19756039.52,1863,8560,6697,7137.866848,853.306412
W440,2500,371,19917094.19,1467,7276,5809,5200.865229,1398.333819
W441,2500,366,19648669.74,4985,8095,3110,7392.125683,513.4918982
W445,2500,366,19648669.74,5262,7719,2457,6929.508197,493.4293663
W500,2500,368,19756039.52,1353,8546,7193,5831.788043,2285.591474
1,2750,446,23943460.94,4204,8527,4323,7669.069507,619.7501067
2,2750,444,23836091.16,1796,8812,7016,6553.182432,1330.688683
3,2750,446,23943460.94,6761,8520,1759,7936.278027,275.0435739
4,2750,449,24104515.61,4141,8419,4278,7577.053452,517.9834996
5,2750,449,24104515.61,-1836,8161,9997,6279.011136,1655.988664
6,2750,446,23943460.94,3702,8664,4962,7949.089686,763.088844
7,2750,444,23836091.16,2052,9571,7519,7626.81982,841.9106081
8,2750,447,23997145.83,2239,8325,6086,6477.067114,1481.701481
9,2750,448,24050830.72,5982,8693,2711,7946.78125,432.0052718
10,2750,446,23943460.94,835,8859,8024,6324.710762,1822.591347
11,2750,448,24050830.72,1503,8628,7125,6322.997768,1942.079256
12,2750,448,24050830.72,1336,9055,7719,5794.805804,1965.908973
13,2750,449,24104515.61,2527,8907,6380,7435.082405,1039.941955
14,2750,447,23997145.83,6238,8581,2343,8032.447427,397.0075721
16,2750,447,23997145.83,542,9547,9005,4092.346756,2374.953703
17,2750,448,24050830.72,5774,8503,2729,7402.265625,516.210132
18,2750,445,23889776.05,1040,9950,8910,4293.867416,2840.765998
19,2750,450,24158200.5,1104,8810,7706,4771.166667,2397.997121
20,2750,448,24050830.72,6689,8622,1933,8077.328125,307.7300633
21,2750,445,23889776.05,6445,8675,2230,7909.12809,375.8013152
22,2750,443,23782406.27,-1781,9500,11281,4787.751693,2849.698951
23,2750,437,23460296.93,418,9121,8703,4732.812357,2707.419733
24,2750,448,24050830.72,5135,8719,3584,7967.1875,558.7724953
25,2750,438,23513981.82,2124,8906,6782,7420.525114,863.591935
26,2750,447,23997145.83,7216,8732,1516,8017.744966,315.5585543
27,2750,448,24050830.72,6681,8616,1935,8018.299107,329.4886119
28,2750,447,23997145.83,5761,8531,2770,7826.689038,509.0825537
29,2750,448,24050830.72,5543,8718,3175,7789.46875,498.7853674
31,2750,446,23943460.94,5576,8730,3154,7879.426009,657.1212955
32,2750,446,23943460.94,2557,8502,5945,7281.706278,931.7654304
33,2750,448,24050830.72,5522,8344,2822,7056.071429,444.1747005
34,2750,444,23836091.16,5169,8482,3313,7205.727477,582.478987
10A,2750,446,23943460.94,1650,9882,8232,6962.38565,1696.138487
10NE,2750,447,23997145.83,1278,9270,7992,6880.966443,1610.048141
10NW,2750,447,23997145.83,2194,8496,6302,6915.753915,1131.456893
10SW,2750,445,23889776.05,631,9882,9251,5001.38427,2319.654185
11NE,2750,440,23621351.6,1850,8733,6883,7081.459091,1544.02344
11NW,2750,448,24050830.72,264,8783,8519,6670.828125,2090.256673
11SE,2750,446,23943460.94,1916,8632,6716,6646.132287,1584.743451
17NW,2750,447,23997145.83,2717,9271,6554,7182.959732,928.9154814
17SE,2750,447,23997145.83,2062,8477,6415,6748.449664,1417.910164
17SW,2750,448,24050830.72,1395,9693,8298,6084.314732,2108.280818
22S,2750,447,23997145.83,-1781,9500,11281,4624.09396,2924.558261
23S,2750,448,24050830.72,1386,8611,7225,3449.671875,1617.595446
24S,2750,446,23943460.94,5135,8719,3584,7966.443946,564.3737871
27A,2750,448,24050830.72,1521,9135,7614,6454.691964,2148.824552
2A,2750,447,23997145.83,2318,9292,6974,6489.114094,1691.06565
5NE,2750,446,23943460.94,1766,9550,7784,6252.849776,1712.112005
5NW,2750,444,23836091.16,1111,9736,8625,5784.511261,1953.250548
5SE,2750,446,23943460.94,702,9804,9102,3909.006726,2418.26951
6NE,2750,438,23513981.82,1796,8638,6842,7182.381279,1563.973871
6NW,2750,438,23513981.82,1835,9147,7312,6963.493151,1943.43355
6SW,2750,445,23889776.05,1604,8994,7390,7038.024719,1893.726237
Cell 1 2011/12,2750,446,23943460.94,4204,8527,4323,7669.069507,619.7501067
Cell 1 SW 2013,2750,448,24050830.72,-1428,7774,9202,5652.743304,1843.10658
Cell 10 2011/12,2750,446,23943460.94,835,8859,8024,6324.710762,1822.591347
Cell 10 NE 2011/12,2750,447,23997145.83,1278,9270,7992,6880.966443,1610.048141
Cell 10 NW 2011/12,2750,447,23997145.83,2194,8496,6302,6915.753915,1131.456893
Cell 10 SE 2013,2750,438,23513981.82,1835,9147,7312,6963.493151,1943.43355
Cell 10 SW 2011/12,2750,445,23889776.05,631,9882,9251,5001.38427,2319.654185
Cell 10-A 2011/12,2750,446,23943460.94,1650,9882,8232,6962.38565,1696.138487
Cell 11 NE 2011/12,2750,440,23621351.6,1850,8733,6883,7081.459091,1544.02344
Cell 11 NW 2013,2750,447,23997145.83,1796,8812,7016,6608.46085,1544.315651
Cell 11 SW 2013,2750,449,24104515.61,6044,9050,3006,8059.841871,592.7497317
Cell 12 2013,2750,447,23997145.83,2052,9571,7519,7605.733781,896.6098807
Cell 13 2013,2750,449,24104515.61,2239,8325,6086,6347.674833,1570.229958
Cell 14 2013,2750,448,24050830.72,7289,8733,1444,7983.162946,311.558894
Cell 15 2013,2750,446,23943460.94,6876,8574,1698,7985.76009,326.1527034
Cell 15-A 2013,2750,449,24104515.61,6876,8739,1863,7898.832962,355.8572462
Cell 16 2013,2750,446,23943460.94,6398,8963,2565,7924.64574,379.4926694
Cell 17 NW 2011/12,2750,447,23997145.83,2717,9271,6554,7182.959732,928.9154814
Cell 17 NW 2013,2750,440,23621351.6,-1836,9736,11572,6136.418182,1841.117715
Cell 17 SE 2013,2750,446,23943460.94,2194,8496,6302,6916.784753,1132.514943
Cell 17 SW 2013,2750,448,24050830.72,-1836,8161,9997,6281.167411,1639.095843
Cell 18 2011/12,2750,445,23889776.05,1040,9950,8910,4293.867416,2840.765998
Cell 18 NE 2013,2750,448,24050830.72,1604,9287,7683,6957.263393,1966.994945
Cell 18 NW 2013,2750,443,23782406.27,702,9804,9102,3786.060948,2372.502447
Cell 18 SE 2013,2750,440,23621351.6,1850,8733,6883,7081.459091,1544.02344
Cell 18 SSE 2013,2750,444,23836091.16,791,8628,7837,6633.493243,1977.747724
Cell 19 NW 2013,2750,445,23889776.05,6117,9287,3170,8112.539326,522.4450523
Cell 2 2011/12,2750,444,23836091.16,1796,8812,7016,6553.182432,1330.688683
